Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2020-02-11,Barbell Curl,Biceps,30.0,6,,,,""
2020-02-11,Seated Triceps Press,Triceps,34.0,10,,,,""
2020-02-11,Seated Triceps Press,Triceps,36.0,10,,,,""
2020-02-11,Seated Triceps Press,Triceps,38.0,8,,,,""
2020-02-11,Dumbbell Hammer Curl,Biceps,18.0,12,,,,""
2020-02-11,Dumbbell Hammer Curl,Biceps,20.0,10,,,,""
2020-02-11,Dumbbell Hammer Curl,Biceps,22.0,9,,,,""
2020-02-11,Captain Chair Leg Raises,Abs,0.0,25,,,,""
2020-02-11,Captain Chair Leg Raises,Abs,0.0,25,,,,""
2020-02-11,Captain Chair Leg Raises,Abs,0.0,25,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,50.0,12,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,70.0,4,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,80.0,1,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,80.0,4,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,80.0,1,,,,""
2020-02-14,Flat Barbell Bench Press,Chest,75.0,4,,,,""
2020-02-14,Incline Barbell Bench Press,Chest,65.0,4,,,,""
2020-02-14,Incline Barbell Bench Press,Chest,65.0,5,,,,""
2020-02-14,Incline Barbell Bench Press,Chest,65.0,4,,,,""
2020-02-14,Incline Barbell Bench Press,Chest,60.0,4,,,,""
2020-02-14,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2020-02-14,Flat Dumbbell Bench Press,Chest,32.0,6,,,,""
2020-02-14,Flat Dumbbell Bench Press,Chest,32.0,6,,,,""
2020-02-14,Flat Dumbbell Bench Press,Chest,30.0,7,,,,""
2020-02-14,Rope Push Down,Triceps,32.5,6,,,,""
2020-02-14,Rope Push Down,Triceps,32.5,6,,,,""
2020-02-14,Rope Push Down,Triceps,32.5,6,,,,""
2020-02-14,Rope Push Down,Triceps,30.0,5,,,,""
2020-02-14,Rope Push Down,Triceps,25.0,6,,,,""
2020-02-14,Rope Push Down,Triceps,20.0,6,,,,""
2020-02-14,Rope Push Down,Triceps,15.0,10,,,,""
2020-02-14,Seated Machine Fly,Chest,30.0,20,,,,""
2020-02-14,Seated Machine Fly,Chest,35.0,25,,,,""
2020-02-14,Shoulder Press Machine,Shoulders,23.0,35,,,,""
2020-02-14,Triceps Machine,Triceps,35.0,45,,,,""
2020-02-15,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-15,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-15,Barbell Deadlift,Back,100.0,4,,,,""
2020-02-15,Barbell Deadlift,Back,120.0,1,,,,""
2020-02-15,Barbell Deadlift,Back,110.0,5,,,,""
2020-02-15,Barbell Deadlift,Back,115.0,4,,,,""
2020-02-15,Barbell Deadlift,Back,110.0,6,,,,""
2020-02-15,Barbell Deadlift,Back,100.0,4,,,,""
2020-02-15,Barbell Deadlift,Back,70.0,8,,,,""
2020-02-15,One Arm Dumbbell Row,Back,40.0,6,,,,""
2020-02-15,One Arm Dumbbell Row,Back,40.0,6,,,,""
2020-02-15,One Arm Dumbbell Row,Back,40.0,6,,,,""
2020-02-15,Seated Cable Row,Back,85.0,10,,,,""
2020-02-15,Seated Cable Row,Back,95.0,7,,,,""
2020-02-15,Seated Cable Row,Back,105.0,6,,,,""
2020-02-15,Leg Press Calf Raise,Legs,146.0,12,,,,""
2020-02-15,Leg Press Calf Raise,Legs,155.0,12,,,,""
2020-02-16,Barbell Squat,Legs,40.0,12,,,,""
2020-02-16,Barbell Squat,Legs,40.0,10,,,,""
2020-02-16,Barbell Squat,Legs,60.0,4,,,,""
2020-02-16,Barbell Squat,Legs,80.0,1,,,,""
2020-02-16,Barbell Squat,Legs,100.0,6,,,,""
2020-02-16,Barbell Squat,Legs,110.0,6,,,,""
2020-02-16,Barbell Squat,Legs,110.0,6,,,,""
2020-02-16,Angled Leg Press,Legs,270.0,6,,,,""
2020-02-16,Angled Leg Press,Legs,280.0,7,,,,""
2020-02-16,Angled Leg Press,Legs,290.0,8,,,,""
2020-02-16,Lying Leg Curl Machine,Legs,90.0,10,,,,""
2020-02-16,Lying Leg Curl Machine,Legs,90.0,10,,,,""
2020-02-16,Lying Leg Curl Machine,Legs,90.0,10,,,,""
2020-02-16,Seated Calf Raise Machine,Legs,70.0,10,,,,""
2020-02-16,Seated Calf Raise Machine,Legs,80.0,8,,,,""
2020-02-16,Seated Calf Raise Machine,Legs,80.0,10,,,,""
2020-02-16,Leg Press,Legs,182.0,10,,,,""
2020-02-16,Leg Press,Legs,173.0,12,,,,""
2020-02-16,Leg Press,Legs,164.0,17,,,,""
2020-02-16,Leg Press,Legs,155.0,20,,,,""
2020-02-17,Seated Dumbbell Press,Shoulders,16.0,12,,,,""
2020-02-17,Seated Dumbbell Press,Shoulders,16.0,10,,,,""
2020-02-17,Seated Dumbbell Press,Shoulders,20.0,4,,,,""
2020-02-17,Seated Dumbbell Press,Shoulders,22.0,6,,,,""
2020-02-17,Seated Dumbbell Press,Shoulders,22.0,6,,,,""
2020-02-17,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2020-02-17,Lateral Dumbbell Raise,Shoulders,12.0,8,,,,""
2020-02-17,Lateral Dumbbell Raise,Shoulders,12.0,10,,,,""
2020-02-17,Lateral Dumbbell Raise,Shoulders,14.0,6,,,,""
2020-02-17,Dumbbell Rear Side Lateral,Shoulders,14.0,12,,,,""
2020-02-17,Dumbbell Rear Side Lateral,Shoulders,16.0,12,,,,""
2020-02-17,Dumbbell Rear Side Lateral,Shoulders,18.0,10,,,,""
2020-02-17,Cable Crunch,Abs,32.5,20,,,,""
2020-02-17,Cable Crunch,Abs,37.5,15,,,,""
2020-02-17,Cable Crunch,Abs,40.0,15,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,50.0,12,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,50.0,10,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,60.0,4,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,65.0,1,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,60.0,4,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,62.5,7,,,,""
2020-02-18,Close Grip Barbell Bench Press,Triceps,62.5,6,,,,""
2020-02-18,Barbell Curl,Biceps,10.0,12,,,,""
2020-02-18,Barbell Curl,Biceps,20.0,10,,,,""
2020-02-18,Barbell Curl,Biceps,30.0,4,,,,""
2020-02-18,Barbell Curl,Biceps,36.0,1,,,,""
2020-02-18,Barbell Curl,Biceps,30.0,8,,,,""
2020-02-18,Barbell Curl,Biceps,35.0,8,,,,""
2020-02-18,Barbell Curl,Biceps,35.0,8,,,,""
2020-02-18,Seated Triceps Press,Triceps,34.0,10,,,,""
2020-02-18,Seated Triceps Press,Triceps,36.0,10,,,,""
2020-02-18,Seated Triceps Press,Triceps,38.0,8,,,,""
2020-02-18,Dumbbell Hammer Curl,Biceps,18.0,8,,,,""
2020-02-18,Dumbbell Hammer Curl,Biceps,16.0,12,,,,""
2020-02-18,Dumbbell Hammer Curl,Biceps,14.0,16,,,,""
2020-02-18,Crunch Machine,Abs,65.0,20,,,,""
2020-02-18,Crunch Machine,Abs,65.0,20,,,,""
2020-02-18,Crunch Machine,Abs,65.0,25,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,50.0,12,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,50.0,10,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,60.0,4,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,70.0,1,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,75.0,6,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,75.0,4,,,,""
2020-02-20,Flat Barbell Bench Press,Chest,75.0,5,,,,""
2020-02-20,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2020-02-20,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2020-02-20,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2020-02-20,Flat Dumbbell Bench Press,Chest,28.0,8,,,,""
2020-02-20,Flat Dumbbell Bench Press,Chest,26.0,10,,,,""
2020-02-20,Flat Dumbbell Bench Press,Chest,26.0,10,,,,""
2020-02-20,Rope Push Down,Triceps,75.0,10,,,,""
2020-02-20,Rope Push Down,Triceps,85.0,10,,,,""
2020-02-21,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-21,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-21,Barbell Deadlift,Back,100.0,4,,,,""
2020-02-21,Barbell Deadlift,Back,110.0,1,,,,""
2020-02-21,Barbell Deadlift,Back,105.0,4,,,,""
2020-02-21,Barbell Deadlift,Back,105.0,3,,,,""
2020-02-21,Barbell Deadlift,Back,100.0,1,,,,""
2020-02-21,Barbell Deadlift,Back,100.0,5,,,,""
2020-02-21,One Arm Dumbbell Row,Back,40.0,6,,,,""
2020-02-21,One Arm Dumbbell Row,Back,40.0,7,,,,""
2020-02-21,One Arm Dumbbell Row,Back,40.0,7,,,,""
2020-02-21,Seated Cable Row,Back,85.0,8,,,,""
2020-02-21,Seated Cable Row,Back,95.0,6,,,,""
2020-02-21,Lat Pulldown,Back,90.0,6,,,,""
2020-02-21,Lat Pulldown,Back,95.0,6,,,,""
2020-02-21,Lat Pulldown,Back,100.0,6,,,,""
2020-02-21,Leg Press Calf Raise,Legs,150.0,20,,,,""
2020-02-21,Leg Press Calf Raise,Legs,170.0,20,,,,""
2020-02-21,Leg Press Calf Raise,Legs,170.0,20,,,,""
2020-02-21,Seated Machine Fly,Chest,40.0,20,,,,""
2020-02-21,Seated Machine Fly,Chest,40.0,20,,,,""
2020-02-21,Seated Machine Fly,Chest,40.0,20,,,,""
2020-02-22,Barbell Squat,Legs,60.0,10,,,,""
2020-02-22,Barbell Squat,Legs,60.0,10,,,,""
2020-02-22,Barbell Squat,Legs,80.0,4,,,,""
2020-02-22,Barbell Squat,Legs,90.0,1,,,,""
2020-02-22,Barbell Squat,Legs,100.0,6,,,,""
2020-02-22,Barbell Squat,Legs,100.0,6,,,,""
2020-02-22,Barbell Squat,Legs,100.0,6,,,,""
2020-02-22,Leg Press,Legs,189.0,10,,,,""
2020-02-22,Leg Press,Legs,205.0,10,,,,""
2020-02-22,Leg Press,Legs,229.0,10,,,,""
2020-02-22,Leg Press Calf Raise,Legs,173.0,12,,,,""
2020-02-22,Leg Press Calf Raise,Legs,197.0,12,,,,""
2020-02-22,Leg Press Calf Raise,Legs,197.0,12,,,,""
2020-02-22,Lying Leg Curl Machine,Legs,40.0,15,,,,""
2020-02-22,Lying Leg Curl Machine,Legs,60.0,12,,,,""
2020-02-22,Lying Leg Curl Machine,Legs,70.0,10,,,,""
2020-02-22,Lying Leg Curl Machine,Legs,80.0,8,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,18.0,12,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,18.0,10,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,20.0,4,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,22.0,1,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,22.0,6,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,22.0,6,,,,""
2020-02-23,Lateral Dumbbell Raise,Shoulders,12.0,8,,,,""
2020-02-23,Lateral Dumbbell Raise,Shoulders,12.0,6,,,,""
2020-02-23,Lateral Dumbbell Raise,Shoulders,14.0,4,,,,""
2020-02-23,Lateral Dumbbell Raise,Shoulders,12.0,6,,,,""
2020-02-23,Lateral Dumbbell Raise,Shoulders,10.0,8,,,,""
2020-02-23,Lateral Dumbbell Raise,Shoulders,8.0,10,,,,""
2020-02-23,Dumbbell Rear Side Lateral,Shoulders,16.0,10,,,,""
2020-02-23,Dumbbell Rear Side Lateral,Shoulders,16.0,10,,,,""
2020-02-23,Dumbbell Rear Side Lateral,Shoulders,18.0,8,,,,""
2020-02-23,Cable Crunch,Abs,35.0,15,,,,""
2020-02-23,Cable Crunch,Abs,40.0,15,,,,""
2020-02-23,Cable Crunch,Abs,45.0,15,,,,""
2020-02-23,Seated Dumbbell Press,Shoulders,16.0,10,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,50.0,12,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,50.0,10,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,60.0,4,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,70.0,1,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,75.0,6,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,80.0,4,,,,""
2020-02-24,Close Grip Barbell Bench Press,Triceps,80.0,4,,,,""
2020-02-24,Barbell Curl,Biceps,20.0,12,,,,""
2020-02-24,Barbell Curl,Biceps,20.0,10,,,,""
2020-02-24,Barbell Curl,Biceps,30.0,4,,,,""
2020-02-24,Barbell Curl,Biceps,40.0,1,,,,""
2020-02-24,Barbell Curl,Biceps,40.0,1,,,,""
2020-02-24,Barbell Curl,Biceps,40.0,5,,,,""
2020-02-24,Barbell Curl,Biceps,40.0,5,,,,""
2020-02-24,Barbell Curl,Biceps,40.0,6,,,,""
2020-02-24,Barbell Curl,Biceps,30.0,12,,,,""
2020-02-24,Seated Triceps Press,Triceps,36.0,10,,,,""
2020-02-24,Seated Triceps Press,Triceps,38.0,8,,,,""
2020-02-24,Seated Triceps Press,Triceps,38.0,7,,,,""
2020-02-24,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-02-24,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-02-24,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-02-24,Angled Leg Press,Legs,100.0,22,,,,""
2020-02-24,Angled Leg Press,Legs,100.0,20,,,,""
2020-02-24,Angled Leg Press,Legs,100.0,25,,,,""
2020-02-24,Dumbbell Hammer Curl,Biceps,36.0,8,,,,""
2020-02-24,Dumbbell Hammer Curl,Biceps,40.0,8,,,,""
2020-02-24,Dumbbell Hammer Curl,Biceps,44.0,8,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,50.0,12,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,60.0,10,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,70.0,4,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,75.0,2,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,77.5,4,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,77.5,4,,,,""
2020-02-28,Flat Barbell Bench Press,Chest,77.5,4,,,,""
2020-02-28,Incline Barbell Bench Press,Chest,50.0,8,,,,""
2020-02-28,Incline Barbell Bench Press,Chest,55.0,6,,,,""
2020-02-28,Incline Barbell Bench Press,Chest,60.0,4,,,,""
2020-02-28,Flat Dumbbell Bench Press,Chest,60.0,8,,,,""
2020-02-28,Flat Dumbbell Bench Press,Chest,56.0,10,,,,""
2020-02-28,Flat Dumbbell Bench Press,Chest,52.0,12,,,,""
2020-02-28,Flat Dumbbell Bench Press,Chest,40.0,12,,,,""
2020-02-28,Rope Push Down,Triceps,27.5,8,,,,""
2020-02-28,Rope Push Down,Triceps,30.0,6,,,,""
2020-02-28,Rope Push Down,Triceps,30.0,6,,,,""
2020-02-28,Front Situp,Abs,0.0,40,,,,""
2020-02-28,Side Situp,Abs,0.0,40,,,,""
2020-02-29,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-29,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-29,Barbell Deadlift,Back,90.0,4,,,,""
2020-02-29,Barbell Deadlift,Back,110.0,1,,,,""
2020-02-29,Barbell Deadlift,Back,110.0,5,,,,""
2020-02-29,Barbell Deadlift,Back,115.0,3,,,,""
2020-02-29,Barbell Deadlift,Back,110.0,2,,,,""
2020-02-29,Barbell Deadlift,Back,110.0,4,,,,""
2020-02-29,Barbell Deadlift,Back,100.0,4,,,,""
2020-02-29,Barbell Deadlift,Back,70.0,10,,,,""
2020-02-29,Barbell Row,Back,60.0,8,,,,""
2020-02-29,Barbell Row,Back,70.0,8,,,,""
2020-02-29,Barbell Row,Back,80.0,6,,,,""
2020-02-29,Barbell Row,Back,80.0,6,,,,""
2020-02-29,Row Machine,Back,95.0,6,,,,""
2020-02-29,Row Machine,Back,97.5,6,,,,""
2020-02-29,Row Machine,Back,105.0,4,,,,""
2020-02-29,Lat Pulldown,Back,105.0,4,,,,""
2020-02-29,Lat Pulldown,Back,95.0,6,,,,""
2020-02-29,Lat Pulldown,Back,97.5,6,,,,""
2020-02-29,Lat Pulldown,Back,65.0,12,,,,""
2020-02-29,Lat Pulldown,Back,45.0,20,,,,""
2020-02-29,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-02-29,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-02-29,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-03-01,Military Press,Shoulders,15.0,10,,,,""
2020-03-01,Military Press,Shoulders,20.0,10,,,,""
2020-03-01,Military Press,Shoulders,30.0,6,,,,""
2020-03-01,Military Press,Shoulders,40.0,3,,,,""
2020-03-01,Military Press,Shoulders,45.0,4,,,,""
2020-03-01,Military Press,Shoulders,45.0,6,,,,""
2020-03-01,Lateral Dumbbell Raise,Shoulders,24.0,6,,,,""
2020-03-01,Lateral Dumbbell Raise,Shoulders,20.0,12,,,,""
2020-03-01,Lateral Dumbbell Raise,Shoulders,16.0,16,,,,""
2020-03-01,Cable Rear Side Lateral,Shoulders,10.0,8,,,,""
2020-03-01,Cable Rear Side Lateral,Shoulders,15.0,5,,,,""
2020-03-01,Cable Rear Side Lateral,Shoulders,10.0,12,,,,""
2020-03-01,Cable Crunch,Abs,25.0,30,,,,""
2020-03-01,Cable Crunch,Abs,27.5,30,,,,""
2020-03-01,Cable Crunch,Abs,30.0,30,,,,""
2020-03-02,Barbell Squat,Legs,60.0,10,,,,""
2020-03-02,Barbell Squat,Legs,60.0,10,,,,""
2020-03-02,Barbell Squat,Legs,80.0,4,,,,""
2020-03-02,Barbell Squat,Legs,90.0,2,,,,""
2020-03-02,Barbell Squat,Legs,100.0,5,,,,""
2020-03-02,Barbell Squat,Legs,100.0,5,,,,""
2020-03-02,Barbell Squat,Legs,97.5,6,,,,""
2020-03-02,Romanian Deadlift,Legs,60.0,10,,,,""
2020-03-02,Romanian Deadlift,Legs,80.0,10,,,,""
2020-03-02,Romanian Deadlift,Legs,90.0,6,,,,""
2020-03-02,Romanian Deadlift,Legs,90.0,8,,,,""
2020-03-02,Angled Leg Press,Legs,210.0,10,,,,""
2020-03-02,Angled Leg Press,Legs,210.0,10,,,,""
2020-03-02,Angled Leg Press,Legs,220.0,10,,,,""
2020-03-02,Angled Leg Press,Legs,190.0,14,,,,""
2020-03-02,Seated Calf Raise Machine,Legs,50.0,12,,,,""
2020-03-02,Seated Calf Raise Machine,Legs,55.0,12,,,,""
2020-03-02,Seated Calf Raise Machine,Legs,60.0,10,,,,""
2020-03-02,Seated Calf Raise Machine,Legs,50.0,12,,,,""
2020-03-02,Seated Calf Raise Machine,Legs,35.0,16,,,,""
2020-03-02,Lying Leg Curl Machine,Legs,60.0,12,,,,""
2020-03-02,Lying Leg Curl Machine,Legs,70.0,8,,,,""
2020-03-02,Lying Leg Curl Machine,Legs,80.0,6,,,,""
2020-03-02,Lying Leg Curl Machine,Legs,60.0,14,,,,""
2020-03-02,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-03-02,Captain Chair Leg Raises,Abs,0.0,20,,,,""
2020-03-02,Captain Chair Leg Raises,Abs,0.0,15,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,50.0,10,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,70.0,4,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,75.0,1,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,75.0,4,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,75.0,5,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,70.0,6,,,,""
2020-03-03,Dumbbell Curl,Biceps,20.0,10,,,,""
2020-03-03,Dumbbell Curl,Biceps,20.0,10,,,,""
2020-03-03,Dumbbell Curl,Biceps,28.0,4,,,,""
2020-03-03,Dumbbell Curl,Biceps,32.0,1,,,,""
2020-03-03,Dumbbell Curl,Biceps,32.0,6,,,,""
2020-03-03,Dumbbell Curl,Biceps,36.0,4,,,,""
2020-03-03,Dumbbell Curl,Biceps,36.0,5,,,,""
2020-03-03,Cable Overhead Triceps Extension,Triceps,27.5,5,,,,""
2020-03-03,Cable Overhead Triceps Extension,Triceps,25.0,10,,,,""
2020-03-03,Cable Overhead Triceps Extension,Triceps,25.0,12,,,,""
2020-03-03,EZ-Bar Preacher Curl,Biceps,30.0,8,,,,""
2020-03-03,EZ-Bar Preacher Curl,Biceps,35.0,8,,,,""
2020-03-03,EZ-Bar Preacher Curl,Biceps,35.0,6,,,,""
2020-03-03,Close Grip Barbell Bench Press,Triceps,50.0,10,,,,""
2020-03-03,Incline Dumbbell Bench Press,Chest,28.0,10,,,,""
2020-03-03,Incline Dumbbell Bench Press,Chest,24.0,14,,,,""
2020-03-03,Incline Dumbbell Bench Press,Chest,20.0,16,,,,""
2020-03-03,Incline Dumbbell Bench Press,Chest,16.0,20,,,,""
2020-03-03,Medicine Ball Side Twists,Abs,4.0,20,,,,""
2020-03-03,Medicine Ball Side Twists,Abs,4.0,20,,,,""
2020-03-03,Medicine Ball Situp,Abs,4.0,10,,,,""
2020-03-03,Medicine Ball Situp,Abs,4.0,10,,,,""
2020-03-03,Medicine Ball Situp,Abs,4.0,10,,,,""
2020-03-03,Medicine Ball Situp,Abs,4.0,10,,,,""
2020-03-06,Cable Fly,Chest,10.0,10,,,,""
2020-03-06,Cable Fly,Chest,10.0,10,,,,""
2020-03-06,Cable Fly,Chest,30.0,8,,,,""
2020-03-06,Cable Fly,Chest,30.0,8,,,,""
2020-03-06,Cable Fly,Chest,25.0,10,,,,""
2020-03-06,Cable Fly,Chest,25.0,10,,,,""
2020-03-06,Cable Fly,Chest,10.0,20,,,,""
2020-03-06,Incline Chest Press Smith Machine,Chest,25.0,12,,,,""
2020-03-06,Incline Chest Press Smith Machine,Chest,40.0,10,,,,""
2020-03-06,Incline Chest Press Smith Machine,Chest,50.0,10,,,,""
2020-03-06,Incline Chest Press Smith Machine,Chest,60.0,5,,,,""
2020-03-06,Flat Dumbbell Bench Press,Chest,52.0,10,,,,""
2020-03-06,Dumbbell Pull Over,Chest,26.0,8,,,,""
2020-03-06,Dumbbell Pull Over,Chest,28.0,8,,,,""
2020-03-06,Dumbbell Pull Over,Chest,30.0,10,,,,""
2020-03-06,Flat Dumbbell Bench Press,Chest,40.0,14,,,,""
2020-03-06,Flat Dumbbell Bench Press,Chest,36.0,18,,,,""
2020-03-06,Cable Overhead Triceps Extension,Triceps,22.5,15,,,,""
2020-03-06,Cable Overhead Triceps Extension,Triceps,25.0,10,,,,""
2020-03-06,Cable Overhead Triceps Extension,Triceps,27.5,8,,,,""
2020-03-06,Cable Overhead Triceps Extension,Triceps,30.0,6,,,,""
2020-03-06,Leg Extension Machine,Legs,59.0,12,,,,""
2020-03-06,Leg Extension Machine,Legs,64.0,14,,,,""
2020-03-06,Leg Extension Machine,Legs,68.0,12,,,,""
2020-03-06,Leg Extension Machine,Legs,73.0,10,,,,""
2020-03-06,Leg Extension Machine,Legs,77.0,8,,,,""
2020-03-06,Leg Extension Machine,Legs,82.0,8,,,,""
2020-03-06,Medicine Ball Situp,Abs,6.0,20,,,,""
2020-03-06,Medicine Ball Situp,Abs,6.0,20,,,,""
2020-03-06,Medicine Ball Situp,Abs,6.0,20,,,,""
2020-03-06,Side Situp,Abs,6.0,20,,,,""
2020-03-06,Side Situp,Abs,4.0,20,,,,""
2020-03-06,Plank,Abs,0.0,,,,0:01:00,""
2020-03-07,Barbell Deadlift,Back,60.0,10,,,,""
2020-03-07,Barbell Deadlift,Back,60.0,10,,,,""
2020-03-07,Barbell Deadlift,Back,90.0,4,,,,""
2020-03-07,Barbell Deadlift,Back,110.0,1,,,,""
2020-03-07,Barbell Deadlift,Back,115.0,4,,,,""
2020-03-07,Barbell Deadlift,Back,115.0,5,,,,""
2020-03-07,Barbell Deadlift,Back,115.0,4,,,,""
2020-03-07,Barbell Deadlift,Back,110.0,2,,,,""
2020-03-07,Barbell Row,Back,60.0,6,,,,""
2020-03-07,Barbell Row,Back,70.0,8,,,,""
2020-03-07,Barbell Row,Back,80.0,6,,,,""
2020-03-07,Barbell Row,Back,80.0,7,,,,""
2020-03-07,Lat Pull Down Narrow Handle,Back,95.0,6,,,,""
2020-03-07,Lat Pull Down Narrow Handle,Back,97.5,6,,,,""
2020-03-07,Lat Pull Down Narrow Handle,Back,100.0,6,,,,""
2020-03-07,Lat Pull Down Narrow Handle,Back,75.0,11,,,,""
2020-03-07,Lat Pull Down Narrow Handle,Back,55.0,12,,,,""
2020-03-07,Lat Pull Down Narrow Handle,Back,35.0,18,,,,""
2020-03-07,Low Row Machine,Back,75.0,10,,,,""
2020-03-07,Low Row Machine,Back,65.0,12,,,,""
2020-03-07,Low Row Machine,Back,55.0,18,,,,""
2020-03-07,Dips,Chest,0.0,10,,,,""
2020-03-07,Dips,Chest,0.0,14,,,,""
2020-03-07,Dips,Chest,0.0,14,,,,""
2020-03-08,Military Press,Shoulders,20.0,10,,,,""
2020-03-08,Military Press,Shoulders,20.0,10,,,,""
2020-03-08,Military Press,Shoulders,30.0,10,,,,""
2020-03-08,Military Press,Shoulders,40.0,4,,,,""
2020-03-08,Military Press,Shoulders,45.0,1,,,,""
2020-03-08,Military Press,Shoulders,45.0,4,,,,""
2020-03-08,Military Press,Shoulders,45.0,6,,,,""
2020-03-08,Dumbbell Front Raise,Shoulders,20.0,8,,,,""
2020-03-08,Dumbbell Front Raise,Shoulders,24.0,8,,,,""
2020-03-08,Dumbbell Front Raise,Shoulders,28.0,8,,,,""
2020-03-08,Cable Rear Side Lateral,Shoulders,10.0,8,,,,""
2020-03-08,Cable Rear Side Lateral,Shoulders,15.0,8,,,,""
2020-03-08,Cable Rear Side Lateral,Shoulders,15.0,8,,,,""
2020-03-08,Cable Rear Side Lateral,Shoulders,10.0,14,,,,""
2020-03-08,Cable Side Raise,Shoulders,10.0,10,,,,""
2020-03-08,Cable Side Raise,Shoulders,15.0,8,,,,""
2020-03-08,Cable Side Raise,Shoulders,15.0,6,,,,""
2020-03-08,Cable Side Raise,Shoulders,10.0,10,,,,""
2020-03-08,Seated Calf Raise Machine,Legs,50.0,14,,,,""
2020-03-08,Seated Calf Raise Machine,Legs,70.0,9,,,,""
2020-03-08,Seated Calf Raise Machine,Legs,70.0,11,,,,""
2020-03-08,Seated Calf Raise Machine,Legs,75.0,9,,,,""
2020-03-08,Seated Calf Raise Machine,Legs,75.0,10,,,,""
2020-03-08,Incline Barbell Bench Press,Chest,20.0,14,,,,""
2020-03-08,Incline Barbell Bench Press,Chest,40.0,12,,,,""
2020-03-08,Incline Barbell Bench Press,Chest,50.0,10,,,,""
2020-03-08,Incline Barbell Bench Press,Chest,55.0,8,,,,""
2020-03-08,Medicine Ball Situp,Abs,5.0,20,,,,""
2020-03-08,Medicine Ball Situp,Abs,5.0,20,,,,""
2020-03-08,Medicine Ball Situp,Abs,5.0,20,,,,""
2020-03-08,Side Situp,Abs,5.0,20,,,,""
2020-03-08,Side Situp,Abs,5.0,10,,,,""
2020-03-08,Side Situp,Abs,5.0,10,,,,""
2020-03-09,Barbell Squat,Legs,20.0,12,,,,""
